pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
CU,6/1/22,75.3,1.42,6.07,"Parke, John",657557,641949,,called_strike,,,,,3,Paul DeJong lines out sharply to left fielder Mark Payton.,R,R,L,CLT,MEM,S,,,0,0,2022,-0.9,-0.38,0.5,2.97,,,676475,1,3,Top,,,,,,,-0.330282713,-109.630462,1.3609125471283579,-7.179888047,18.803501354976255,-35.67513886,3.15,1.62,,,,75.8,2238,6.6,666237,656024,664874,691503,624507,663853,592622,656514,650520,53.92,,,,,,,,21,1,Curveball,0,3,3,0,3,0,3,0,Standard,Standard,316,0,-0.084,,,,0.084,,-3,3,0.194,0.806,27,28,27,29,2,1,,,,,4.38,-0.9,0.9,
FC,6/1/22,84.2,1.67,5.4,"Parke, John",676475,641949,,called_strike,,,,,4,Alec Burleson singles on a ground ball to center fielder Adam Haseley.,R,L,L,CLT,MEM,S,,,0,0,2022,-0.15,0.22,-0.65,2.51,,,,1,3,Top,,,,,,,-5.131650354,-122.712067,-0.881158199,-0.664381979,20.788495447857102,-29.93891848,3.24,1.67,,,,85.3,2015,6.6,666237,656024,664874,691503,624507,663853,592622,656514,650520,53.93,,,,,,,,20,1,Cutter,0,3,3,0,3,0,3,0,Infield shade,Standard,251,0,-0.049,,,,0.049,,-3,3,0.208,0.792,27,23,27,24,2,1,,,,,2.95,-0.15,-0.15,
FF,6/1/22,92.7,-1.46,5.99,"McClure, Kade",668843,656701,walk,ball,,,,,11,Conner Capel walks.,R,L,R,CLT,MEM,B,,,3,1,2022,-0.73,1.45,-1.28,3.05,,,,2,8,Top,,,,,,,2.033328443699724,-135.0081184,-4.914032456,-9.322414419,28.34534399,-13.5836385,3.19,1.64,,,,92.9,2361,6.3,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.19,,0.688744,0.7,1,0,0,,69,5,4-Seam Fastball,0,12,12,0,12,0,12,0,Infield shade,Standard,205,0,0.073,,,,-0.073,,-12,12,0,1,26,25,26,25,2,4,,,,,1.19,0.73,-0.73,
SL,6/1/22,82.1,-1.79,5.84,"McClure, Kade",668843,656701,,ball,,,,,7,Conner Capel walks.,R,L,R,CLT,MEM,B,,,2,1,2022,0.58,0.1,-0.69,1.53,,,,2,8,Top,,,,,,,1.3762307924840331,-119.694124,-3.525238099,5.360241185591133,19.86789551692803,-30.84861096,3.19,1.64,,,,82.6,2543,6.2,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.28,,,,,,,,69,4,Slider,0,12,12,0,12,0,12,0,Infield shade,Standard,56,0,0.044,,,,-0.044,,-12,12,0,1,26,25,26,25,2,4,,,,,3.24,-0.58,0.58,
SI,6/1/22,88.4,1.45,5.63,"Parke, John",671056,641949,,called_strike,,,,,7,"Ivan Herrera grounds out, shortstop Romy Gonzalez to first baseman Seby Zavala.",R,R,L,CLT,MEM,S,,,3,1,2022,1.28,0.65,-0.73,1.84,,,,0,3,Top,,,,,,,-8.000152096,-128.5805663,-4.618040978,15.768531213812151,23.05673249649957,-24.19446005,3.11,1.6,,,,89.1,1723,6.4,666237,656024,664874,691503,624507,663853,592622,656514,650520,54.07,,,,,,,,19,5,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,127,0,-0.109,,,,0.109,,-3,3,0.195,0.805,27,22,27,22,2,1,,,,,2.24,1.28,-1.28,
CU,6/1/22,79,-1.57,5.99,"McClure, Kade",668843,656701,,ball,,,,,13,Conner Capel walks.,R,L,R,CLT,MEM,B,,,1,0,2022,0.4,-0.38,-1.07,1.67,,,,2,8,Top,,,,,,,0.3423815757804923,-115.1553283,-1.931949271,3.5444006182089773,20.74187137834699,-35.4417568,3.19,1.64,,,,79.1,2527,6.2,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.28,,,,,,,,69,2,Curveball,0,12,12,0,12,0,12,0,Infield shade,Standard,49,0,0.036,,,,-0.036,,-12,12,0,1,26,25,26,25,2,4,,,,,4.01,-0.4,0.4,
CH,6/1/22,80.3,1.67,5.42,"Parke, John",671056,641949,,ball,,,,,13,"Ivan Herrera grounds out, shortstop Romy Gonzalez to first baseman Seby Zavala.",R,R,L,CLT,MEM,B,,,2,1,2022,1.1,-0.06,-0.92,0.93,,,,0,3,Top,,,,,,,-7.887296664,-116.6721902,-3.158220705,11.49806658576329,20.94369443636393,-32.37918289,3.11,1.6,,,,81.1,1456,6.8,666237,656024,664874,691503,624507,663853,592622,656514,650520,53.66,,,,,,,,19,4,Changeup,0,3,3,0,3,0,3,0,Standard,Standard,94,0,0.144,,,,-0.144,,-3,3,0.195,0.805,27,22,27,22,2,1,,,,,3.6,1.1,-1.1,
CU,6/1/22,79.2,-1.59,5.98,"McClure, Kade",668843,656701,,ball,,,,,11,Conner Capel walks.,R,L,R,CLT,MEM,B,,,0,0,2022,0.42,-0.47,-1.07,2.45,,,,2,8,Top,,,,,,,0.3270916412439637,-115.3611231,-0.036315194,3.719911125715662,22.131222149962166,-36.61490786,3.19,1.64,,,,79,2417,6.2,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.31,,,,,,,,69,1,Curveball,0,12,12,0,12,0,12,0,Infield shade,Standard,35,0,0.028,,,,-0.028,,-12,12,0,1,26,25,26,25,2,4,,,,,4.11,-0.42,0.42,
FC,6/1/22,83.2,1.76,5.5,"Parke, John",671056,641949,,ball,,,,,13,"Ivan Herrera grounds out, shortstop Romy Gonzalez to first baseman Seby Zavala.",R,R,L,CLT,MEM,B,,,1,1,2022,-0.17,0.38,-1.04,1.83,,,,0,3,Top,,,,,,,-6.139000651,-121.0587231,-2.741055494,-0.512459907,23.38152905546626,-28.08045487,3.11,1.6,,,,83.9,1995,6.7,666237,656024,664874,691503,624507,663853,592622,656514,650520,53.76,,,,,,,,19,3,Cutter,0,3,3,0,3,0,3,0,Standard,Standard,194,0,0.07,,,,-0.07,,-3,3,0.195,0.805,27,22,27,22,2,1,,,,,2.91,-0.17,0.17,
FF,6/1/22,88.5,1.57,5.84,"Parke, John",671056,641949,,ball,,,,,12,"Ivan Herrera grounds out, shortstop Romy Gonzalez to first baseman Seby Zavala.",R,R,L,CLT,MEM,B,,,0,1,2022,1.1,1.11,0.98,3.37,,,,0,3,Top,,,,,,,-3.755786915,-128.9403529,-2.326177834,13.058935635464811,25.483058541189024,-19.47204242,3.11,1.6,,,,89.1,1824,6.5,666237,656024,664874,691503,624507,663853,592622,656514,650520,54.04,,,,,,,,19,2,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,125,0,0.057,,,,-0.057,,-3,3,0.195,0.805,27,22,27,22,2,1,,,,,1.78,1.1,-1.1,
SL,6/1/22,84.8,-1.68,5.79,"McClure, Kade",645305,656701,,ball,,,,,14,Ali Sanchez homers (2) on a fly ball to right center field.    Ivan Herrera scores.,R,R,R,CLT,MEM,B,,,0,2,2022,0.49,0.12,0.48,1.49,,,671056,2,8,Top,,,,,,,4.074696148567534,-123.6629021,-4.114475046,4.497179522405212,19.253151558166927,-30.48236657,3.19,1.64,,,,85.7,2461,6.3,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.22,,,,,,,,68,4,Slider,0,10,10,0,10,0,10,0,Standard,Standard,68,0,0.045,,,,-0.045,,-10,10,0,1,26,25,26,25,1,4,,,,,2.98,-0.49,-0.49,
CU,6/1/22,75.4,1.44,6.09,"Parke, John",671056,641949,,called_strike,,,,,13,"Ivan Herrera grounds out, shortstop Romy Gonzalez to first baseman Seby Zavala.",R,R,L,CLT,MEM,S,,,0,0,2022,-0.48,-0.56,-0.87,1.79,,,,0,3,Top,,,,,,,-3.973021438,-109.7665126,-0.830718583,-3.163171498,19.289662114247463,-36.7375999,3.11,1.6,,,,76,2208,6.7,666237,656024,664874,691503,624507,663853,592622,656514,650520,53.81,,,,,,,,19,1,Curveball,0,3,3,0,3,0,3,0,,,310,0,-0.072,,,,0.072,,-3,3,0.195,0.805,27,22,27,22,2,1,,,,,4.56,-0.48,0.48,
FF,6/1/22,89.4,1.55,5.66,"Parke, John",641512,641949,strikeout,called_strike,,,,,11,Ben DeLuzio called out on strikes.,R,R,L,CLT,MEM,S,2,,1,2,2022,1.02,1.04,-0.84,3.24,,,,2,2,Top,,,,,,,-8.085074708,-130.0124432,-2.137449677,13.270796368753494,26.253524842960793,-20.13118126,3.28,1.69,,,,89.8,1959,6.5,666237,656024,664874,691503,624507,663853,592622,656514,650520,54.03,,0,0,1,0,0,,13,4,4-Seam Fastball,0,3,3,0,3,0,3,0,Standard,Standard,120,0.007,-0.074,,,,0.074,,-3,3,0.234,0.766,27,27,27,28,2,1,,,,,1.81,1.02,-1.02,
CH,6/1/22,80.8,1.76,5.45,"Parke, John",641512,641949,,ball,,,,,12,Ben DeLuzio called out on strikes.,R,R,L,CLT,MEM,B,,,0,1,2022,1.29,0.14,1.56,2.58,,,,2,2,Top,,,,,,,-2.935547487,-117.6827212,0.000689555,12.580676000574977,22.61720729961166,-31.07962045,3.28,1.69,,,,81.3,1525,6.6,666237,656024,664874,691503,624507,663853,592622,656514,650520,53.89,,,,,,,,13,2,Changeup,0,3,3,0,3,0,3,0,Standard,Standard,88,0,0.024,,,,-0.024,,-3,3,0.234,0.766,27,27,27,28,2,1,,,,,3.35,1.29,-1.29,
FF,6/1/22,93.2,-1.42,5.94,"McClure, Kade",645305,656701,,called_strike,,,,,2,Ali Sanchez homers (2) on a fly ball to right center field.    Ivan Herrera scores.,R,R,R,CLT,MEM,S,,,0,0,2022,-0.46,1.38,0.16,3.16,,,671056,2,8,Top,,,,,,,5.091158254896763,-135.7503851,-4.461800727,-6.713239466,26.875381308935726,-14.33683894,3.19,1.64,,,,93.8,2434,6.4,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.1,,,,,,,,68,1,4-Seam Fastball,0,10,10,0,10,0,10,0,Standard,Standard,207,0,-0.058,,,,0.058,,-10,10,0,1,26,25,26,25,1,4,,,,,1.22,0.46,0.46,
FF,6/1/22,93,-1.49,5.95,"McClure, Kade",657557,656701,,ball,,,,,12,Paul DeJong strikes out swinging.,R,R,R,CLT,MEM,B,,,0,2,2022,-0.42,1.35,1.12,4.54,,,671056,1,8,Top,,,,,,,7.611309992380327,-135.3550735,-0.838897325,-6.659163455,26.563770249460475,-15.46575225,3.15,1.62,,,,93.5,2398,6.4,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.14,,,,,,,,67,3,4-Seam Fastball,0,10,10,0,10,0,10,0,Standard,Standard,204,0,0.056,,,,-0.056,,-10,10,0,1,26,28,26,29,1,4,,,,,1.26,0.42,0.42,
SI,6/1/22,88.1,1.6,5.62,"Parke, John",656734,641949,,ball,,,,,14,"Evan Mendoza grounds out, third baseman Ryder Jones to first baseman Seby Zavala.",R,R,L,CLT,MEM,B,,,0,0,2022,1.28,0.3,0.25,1.31,,,,1,2,Top,,,,,,,-5.922758607,-128.1855236,-5.076197021,15.32715309433267,23.66522252462461,-28.03785543,3.24,1.67,,,,88.6,1690,6.3,666237,656024,664874,691503,624507,663853,592622,656514,650520,54.15,,,,,,,,12,1,Sinker,0,3,3,0,3,0,3,0,Standard,Standard,121,0,0.049,,,,-0.049,,-3,3,0.225,0.775,27,26,27,26,1,0,,,,,2.61,1.28,-1.28,
FF,6/1/22,94,-1.41,6.02,"McClure, Kade",657557,656701,,called_strike,,,,,6,Paul DeJong strikes out swinging.,R,R,R,CLT,MEM,S,,,0,1,2022,-0.82,1.44,0.38,2.23,,,671056,1,8,Top,,,,,,,6.452863957079093,-136.7109651,-7.356143292,-11.65532896,28.787084642597478,-12.61565628,3.15,1.62,,,,94.4,2362,6.4,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.08,,,,,,,,67,2,4-Seam Fastball,0,10,10,0,10,0,10,0,Standard,Standard,207,0,-0.085,,,,0.085,,-10,10,0,1,26,28,26,29,1,4,,,,,1.13,0.82,0.82,
FF,6/1/22,93.3,-1.45,5.99,"McClure, Kade",657557,656701,,called_strike,,,,,3,Paul DeJong strikes out swinging.,R,R,R,CLT,MEM,S,,,0,0,2022,-0.57,1.56,0.3,3.16,,,671056,1,8,Top,,,,,,,5.781322856021441,-135.8293569,-4.997646423,-8.346413202,28.348240278858636,-11.91625854,3.15,1.62,,,,93.9,2363,6.5,666237,656024,664874,691503,624507,621545,592622,656514,650520,53.97,,,,,,,,67,1,4-Seam Fastball,0,10,10,0,10,0,10,0,Standard,Standard,208,0,-0.084,,,,0.084,,-10,10,0,1,26,28,26,29,1,4,,,,,1.04,0.57,0.57,
CH,6/1/22,80.1,1.9,5.42,"Parke, John",670298,641949,,ball,,,,,12,Kramer Robertson strikes out swinging.,R,R,L,CLT,MEM,B,,,1,1,2022,1,-0.25,1.9,4.57,,,,0,2,Top,,,,,,,-1.908987931,-116.6375802,5.197719240895986,9.560034490296673,19.774935741706567,-35.50739352,3.06,1.57,,,,80.4,1407,6.2,666237,656024,664874,691503,624507,663853,592622,656514,650520,54.28,,,,,,,,11,3,Changeup,0,3,3,0,3,0,3,0,Standard,Standard,92,0,0.07,,,,-0.07,,-3,3,0.212,0.788,27,27,27,28,1,0,,,,,3.76,1,-1,
FF,6/1/22,93.3,1.57,6.13,"Aybar, Yoan",645305,646243,,ball,,,,,12,Ali Sanchez strikes out swinging.,R,R,L,CLT,MEM,B,,,0,0,2022,0.33,1.32,1.01,3.2,,657557,,2,9,Top,,,,,,,-2.180427928,-135.8836398,-4.722118616,4.612086727146894,28.34954791937827,-14.95594682,3.19,1.64,,,,93.5,2025,6.2,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.26,,,,,,,,81,1,4-Seam Fastball,0,14,14,0,14,0,14,0,Standard,Standard,151,0,0.047,,,,-0.047,,-14,14,0,1,24,25,25,25,1,5,,,,,1.28,0.33,-0.33,
FF,6/1/22,92.9,-1.68,6.03,"McClure, Kade",676475,656701,,ball,,,,,11,Alec Burleson flies out to left fielder Mark Payton.,R,L,R,CLT,MEM,B,,,0,1,2022,-0.52,1.54,-1.21,4.2,,,671056,0,8,Top,,,,,,,2.3332862444882037,-135.3640608,-2.309227086,-6.872078354,28.460159248031328,-12.84396317,3.24,1.67,,,,93,2364,6.2,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.31,,,,,,,,66,2,4-Seam Fastball,0,10,10,0,10,0,10,0,Infield shift,Standard,203,0,0.083,,,,-0.083,,-10,10,0,1,26,23,26,24,1,4,,,,,1.08,0.52,-0.52,
CH,6/1/22,80.1,1.73,5.43,"Parke, John",670298,641949,,ball,,,,,13,Kramer Robertson strikes out swinging.,R,R,L,CLT,MEM,B,,,0,0,2022,0.87,0.08,-1.02,1.5,,,,0,2,Top,,,,,,,-7.717821299,-116.3967995,-2.098261511,9.384836388286043,21.694481426447265,-31.26083729,3.06,1.57,,,,80.1,1286,6.3,666237,656024,664874,691503,624507,663853,592622,656514,650520,54.16,,,,,,,,11,1,Changeup,0,3,3,0,3,0,3,0,Standard,Standard,88,0,0.071,,,,-0.071,,-3,3,0.212,0.788,27,27,27,28,1,0,,,,,3.48,0.87,-0.87,
FF,6/1/22,94.8,1.64,6.18,"Aybar, Yoan",657557,646243,,ball,,,,,12,Paul DeJong doubles (5) on a sharp fly ball to center fielder Adam Haseley.,R,R,L,CLT,MEM,B,,,2,1,2022,0.27,1.48,1.07,3.68,,,,2,9,Top,,,,,,,-2.113472245,-138.0137135,-4.193111854,3.9319787921855345,29.797793851466192,-12.48433082,3.15,1.62,,,,95.1,2021,6.4,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.11,,,,,,,,80,4,4-Seam Fastball,0,14,14,0,14,0,14,0,Standard,Standard,148,0,0.044,,,,-0.044,,-14,14,0,1,24,28,25,29,1,5,,,,,1.05,0.27,-0.27,
SL,6/1/22,87.4,1.93,5.98,"Aybar, Yoan",657557,646243,,ball,,,,,14,Paul DeJong doubles (5) on a sharp fly ball to center fielder Adam Haseley.,R,R,L,CLT,MEM,B,,,1,1,2022,-0.24,0.49,0.29,0.9,,,,2,9,Top,,,,,,,-3.470035118,-127.1837033,-7.181674852,-1.980284048,23.753021129584866,-25.65476353,3.15,1.62,,,,88.2,2364,6.6,666237,656024,664874,691503,624507,621545,592622,656514,650520,53.94,,,,,,,,80,3,Slider,0,14,14,0,14,0,14,0,Standard,Standard,185,0,0.024,,,,-0.024,,-14,14,0,1,24,28,25,29,1,5,,,,,2.47,-0.24,0.24,
FF,6/1/22,91.6,-1.44,6.06,"McClure, Kade",671056,656701,,called_strike,,,,,2,Ivan Herrera singles on a line drive to right fielder Micker Adolfo.,R,R,R,CLT,MEM,S,,,0,0,2022,-0.64,1.36,-0.03,2.94,,,,0,8,Top,,,,,,,4.936130184,-133.3576313,-5.018986579,-8.676360401,25.645465556857495,-15.01692756,3.11,1.6,,,,92,2304,6.3,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.22,,,,,,,,65,1,4-Seam Fastball,0,10,10,0,10,0,10,0,Standard,Standard,206,0,-0.072,,,,0.072,,-10,10,0,1,26,22,26,22,1,4,,,,,1.33,0.64,0.64,
SI,6/1/22,87.2,1.78,5.67,"Parke, John",663609,641949,,ball,,,,,12,Luken Baker homers (10) on a line drive to center field.,R,R,L,CLT,MEM,B,,,0,0,2022,1.22,0.4,1.67,3.23,,,,0,2,Top,,,,,,,-2.76408562,-127.1654037,-0.624569664,13.810718954524233,23.328192451085243,-27.83103122,3.33,1.71,,,,87.6,1650,6.2,666237,656024,664874,691503,624507,663853,592622,656514,650520,54.32,,,,,,,,10,1,Sinker,0,2,2,0,2,0,2,0,Infield shift,Standard,116,0,0.071,,,,-0.071,,-2,2,0.294,0.706,27,25,27,25,1,0,,,,,2.56,1.22,-1.22,
SL,6/1/22,89.4,1.72,6.09,"Aybar, Yoan",657557,646243,,ball,,,,,13,Paul DeJong doubles (5) on a sharp fly ball to center fielder Adam Haseley.,R,R,L,CLT,MEM,B,,,0,1,2022,-0.39,0.32,-2.57,1.3,,,,2,9,Top,,,,,,,-9.77278473,-129.8680706,-6.51051743,-2.515104496,25.26361762351862,-27.39841233,3.15,1.62,,,,89.8,2422,6.5,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.02,,,,,,,,80,2,Slider,0,14,14,0,14,0,14,0,Standard,Standard,201,0,0.024,,,,-0.024,,-14,14,0,1,24,28,25,29,1,5,,,,,2.53,-0.39,0.39,
FF,6/1/22,88.9,1.88,6.03,"Aybar, Yoan",657557,646243,,called_strike,,,,,2,Paul DeJong doubles (5) on a sharp fly ball to center fielder Adam Haseley.,R,R,L,CLT,MEM,S,,,0,0,2022,-0.28,0.63,0.16,2.86,,,,2,9,Top,,,,,,,-3.630604188,-129.596688,-3.135780174,-2.503359192,24.484548978297855,-24.67025777,3.15,1.62,,,,89.6,2400,6.4,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.1,,,,,,,,80,1,4-Seam Fastball,0,14,14,0,14,0,14,0,Standard,Standard,179,0,-0.028,,,,0.028,,-14,14,0,1,24,28,25,29,1,5,,,,,2.23,-0.28,0.28,
FF,6/1/22,95.2,-1.34,5.98,"McClure, Kade",641512,656701,,called_strike,,,,,9,"Ben DeLuzio grounds out, pitcher Kade McClure to first baseman Seby Zavala.",R,R,R,CLT,MEM,S,,,0,1,2022,-0.38,1.59,0.42,1.78,,670298,656734,2,7,Top,,,,,,,5.480009082,-138.3921608,-8.961680492,-6.048353092,28.442597512079384,-9.967620113,3.28,1.69,,,,95.5,2382,6.3,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.18,,,,,,,,59,2,4-Seam Fastball,0,10,10,0,10,0,10,0,Standard,Standard,214,0,-0.13,,,,0.13,,-10,10,0.001,0.999,26,27,26,28,1,4,,,,,0.92,0.38,0.38,
FF,6/1/22,94.3,-1.55,5.98,"McClure, Kade",641512,656701,,called_strike,,,,,7,"Ben DeLuzio grounds out, pitcher Kade McClure to first baseman Seby Zavala.",R,R,R,CLT,MEM,S,,,0,0,2022,-0.65,1.34,-0.66,2.06,,670298,656734,2,7,Top,,,,,,,3.749563085438967,-137.1699535,-7.537087626,-8.95912179,27.803329577386105,-13.7879253,3.28,1.69,,,,94.7,2388,6.4,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.14,,,,,,,,59,1,4-Seam Fastball,0,10,10,0,10,0,10,0,Standard,Standard,212,0,-0.115,,,,0.115,,-10,10,0.001,0.999,26,27,26,28,1,4,,,,,1.21,0.65,0.65,
SI,6/1/22,89.3,1.65,5.63,"Parke, John",668843,641949,,called_strike,,,,,5,"Conner Capel grounds out, second baseman Yolbert Sanchez to first baseman Seby Zavala.",R,L,L,CLT,MEM,S,,,1,1,2022,1.18,0.29,0.2,2.2,645305,,,2,1,Top,,,,,,,-6.106922478,-130.0189844,-3.122145155,14.677733255254184,24.580660825560788,-28.42652897,3.19,1.64,,,,90.2,1552,6.6,666237,656024,664874,691503,624507,663853,592622,656514,650520,53.93,,,,,,,,6,3,Sinker,0,2,2,0,2,0,2,0,Strategic,Strategic,124,0,-0.093,,,,0.093,,-2,2,0.314,0.686,27,25,27,25,1,0,,,,,2.54,1.18,1.18,
SI,6/1/22,89.2,1.68,5.67,"Parke, John",668843,641949,,ball,,,,,14,"Conner Capel grounds out, second baseman Yolbert Sanchez to first baseman Seby Zavala.",R,L,L,CLT,MEM,B,,,0,1,2022,1.44,0.45,1.04,0.5,,645305,,2,1,Top,,,,,,,-4.593305232,-129.739129,-7.662828503,17.251046282384777,25.292904450851843,-25.76550044,3.19,1.64,,,,89.5,1726,6.3,666237,656024,664874,691503,624507,663853,592622,656514,650520,54.15,,,,,,,,6,2,Sinker,0,2,2,0,2,0,2,0,Strategic,Strategic,124,-0.003,0.052,,,,-0.052,,-2,2,0.317,0.683,27,25,27,25,1,0,,,,,2.4,1.44,1.44,
SL,6/1/22,87.1,-1.17,6.61,"Dolis, Rafael",645305,503569,,ball,,,,,14,"Ali Sanchez grounds out, second baseman Yolbert Sanchez to first baseman Seby Zavala.",R,R,R,CLT,MEM,B,,,0,1,2022,0.58,0.55,0.53,1.45,,,,2,6,Top,,,,,,,2.8770140241002338,-126.8434257,-7.403441347,5.865066116450758,21.324606827824315,-25.11376086,3.19,1.64,,,,87.1,2419,5.8,666237,656024,664874,691503,624507,663853,592622,656514,650520,54.66,,,,,,,,50,2,Slider,0,10,10,0,10,0,10,0,Infield shade,Standard,160,0,0.024,,,,-0.024,,-10,10,0.002,0.998,34,25,34,25,1,3,,,,,2.41,-0.58,-0.58,
FF,6/1/22,94.4,1.51,6.19,"Aybar, Yoan",621520,646243,,called_strike,,,,,7,Clint Coulter strikes out on a foul tip.,R,R,L,CLT,MEM,S,,,3,0,2022,0.44,1.65,-0.59,2.08,,,,1,9,Top,,,,,,,-6.428881066,-137.2028168,-8.683444672,6.971139664120319,29.929881209314072,-9.544100766,3.28,1.69,,,,94.4,2286,6.3,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.17,,,,,,,,79,4,4-Seam Fastball,0,14,14,0,14,0,14,0,Standard,Standard,150,0,-0.095,,,,0.095,,-14,14,0,1,24,28,25,29,1,0,,,,,0.91,0.44,-0.44,
FF,6/1/22,93.9,-1.49,5.98,"McClure, Kade",656734,656701,,called_strike,,,,,9,Evan Mendoza singles on a ground ball to right fielder Micker Adolfo.   Kramer Robertson to 2nd.,R,R,R,CLT,MEM,S,,,2,0,2022,-0.59,1.17,0.55,2.05,,,670298,2,7,Top,,,,,,,6.600978344743092,-136.6286076,-7.141170489,-8.749247698,25.99165818280467,-16.15283118,3.24,1.67,,,,94.6,2351,6.4,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.08,,,,,,,,58,3,4-Seam Fastball,0,10,10,0,10,0,10,0,Standard,Standard,208,0,-0.08,,,,0.08,,-10,10,0.001,0.999,26,26,26,26,1,3,,,,,1.39,0.59,0.59,
SL,6/1/22,85.5,-1.22,6.61,"Dolis, Rafael",645305,503569,,called_strike,,,,,9,"Ali Sanchez grounds out, second baseman Yolbert Sanchez to first baseman Seby Zavala.",R,R,R,CLT,MEM,S,,,0,0,2022,0.63,0.39,0.6,2,,,,2,6,Top,,,,,,,3.0302069070610482,-124.6402239,-5.497443552,6.110492574753243,20.769171247542406,-27.26498569,3.19,1.64,,,,85.8,2343,6,666237,656024,664874,691503,624507,663853,592622,656514,650520,54.52,,,,,,,,50,1,Slider,0,10,10,0,10,0,10,0,Infield shade,Standard,158,0,-0.028,,,,0.028,,-10,10,0.002,0.998,34,25,34,25,1,3,,,,,2.67,-0.63,-0.63,
FC,6/1/22,83.6,1.89,5.42,"Parke, John",668843,641949,,called_strike,,,,,1,"Conner Capel grounds out, second baseman Yolbert Sanchez to first baseman Seby Zavala.",R,L,L,CLT,MEM,S,,,0,0,2022,-0.27,0.24,-0.6,2.83,,645305,,2,1,Top,,,,,,,-5.215152187,-121.6925569,0.001259695,-1.679965493,24.17073548467813,-30.01448558,3.19,1.64,,,,83.7,2076,6.3,666237,656024,664874,691503,624507,663853,592622,656514,650520,54.15,,,,,,,,6,1,Cutter,0,2,2,0,2,0,2,0,Strategic,Strategic,239,0,-0.08,,,,0.08,,-2,2,0.317,0.683,27,25,27,25,1,0,,,,,3.02,-0.27,-0.27,
FF,6/1/22,92.7,1.73,6.12,"Aybar, Yoan",621520,646243,,ball,,,,,12,Clint Coulter strikes out on a foul tip.,R,R,L,CLT,MEM,B,,,2,0,2022,0.56,1.61,1.86,4.64,,,,1,9,Top,,,,,,,-0.915984701,-135.1023002,-1.545621613,7.117915702409293,28.381517877947285,-12.28300146,3.28,1.69,,,,92.8,2082,6.2,666237,656024,664874,691503,624507,621545,592622,656514,650520,54.29,,,,,,,,79,3,4-Seam Fastball,0,14,14,0,14,0,14,0,Standard,Standard,152,0,0.102,,,,-0.102,,-14,14,0,1,24,28,25,29,1,0,,,,,1.03,0.56,-0.56,
